district,date,value
NPL002,2006-03-01,35.5689
NPL002,2006-04-01,180.6948
NPL002,2006-05-01,161.2363
NPL002,2006-06-01,244.9735
NPL002,2006-07-01,313.8593
NPL002,2006-08-01,269.7692
NPL002,2006-09-01,287.395
NPL002,2006-10-01,70.5191
NPL002,2006-11-01,40.6275
NPL002,2006-12-01,8.6019
NPL002,2007-01-01,12.0489
NPL002,2007-02-01,76.7424
NPL002,2007-03-01,41.0885
NPL002,2007-04-01,201.0102
NPL002,2007-05-01,195.1805
NPL002,2007-06-01,259.5864
NPL002,2007-07-01,432.7854
NPL002,2007-08-01,294.4589
NPL002,2007-09-01,311.5183
NPL002,2007-10-01,113.7391
NPL002,2007-11-01,14.7675
NPL002,2007-12-01,3.0721
NPL002,2008-01-01,17.1156
NPL002,2008-02-01,18.5104
NPL002,2008-03-01,79.3904
NPL002,2008-04-01,107.4331
NPL002,2008-05-01,197.5566
NPL002,2008-06-01,334.5419
NPL002,2008-07-01,379.398
NPL002,2008-08-01,402.981
NPL002,2008-09-01,152.4444
NPL002,2008-10-01,70.8341
NPL002,2008-11-01,11.6087
NPL002,2008-12-01,19.302
NPL002,2009-01-01,13.9405
NPL002,2009-02-01,15.8815
NPL002,2009-03-01,65.5029
NPL002,2009-04-01,117.1938
NPL002,2009-05-01,314.4456
NPL002,2009-06-01,221.1478
NPL002,2009-07-01,345.8056
NPL002,2009-08-01,442.132
NPL002,2009-09-01,140.3938
NPL002,2009-10-01,203.4757
NPL002,2009-11-01,8.7931
NPL002,2009-12-01,11.8636
NPL002,2010-01-01,4.8135
NPL002,2010-02-01,21.4865
NPL002,2010-03-01,46.3112
NPL002,2010-04-01,119.1886
NPL002,2010-05-01,292.3859
NPL002,2010-06-01,348.2845
NPL002,2010-07-01,451.1306
NPL002,2010-08-01,393.5273
NPL002,2010-09-01,239.3283
NPL002,2010-10-01,102.3977
NPL002,2010-11-01,32.6987
NPL002,2010-12-01,6.4404
NPL002,2011-01-01,14.4123
NPL002,2011-02-01,29.9842
NPL002,2011-03-01,47.1923
NPL002,2011-04-01,141.8958
NPL002,2011-05-01,161.18
NPL002,2011-06-01,307.3996
NPL002,2011-07-01,447.18
NPL002,2011-08-01,349.1004
NPL002,2011-09-01,308.6259
NPL002,2011-10-01,60.5516
NPL002,2011-11-01,50.1332
NPL002,2011-12-01,15.9105
NPL002,2012-01-01,32.4253
NPL002,2012-02-01,21.5417
NPL002,2012-03-01,40.1521
NPL002,2012-04-01,211.3305
NPL002,2012-05-01,165.8587
NPL002,2012-06-01,265.0307
NPL002,2012-07-01,389.364
NPL002,2012-08-01,298.6893
NPL002,2012-09-01,322.3574
NPL002,2012-10-01,65.2529
NPL002,2012-11-01,4.6153
NPL002,2012-12-01,5.7858
NPL002,2013-01-01,10.2759
NPL002,2013-02-01,25.2736
NPL002,2013-03-01,37.4371
NPL002,2013-04-01,169.0697
NPL002,2013-05-01,344.1499
NPL002,2013-06-01,309.7222
NPL002,2013-07-01,369.1833
NPL002,2013-08-01,327.2374
NPL002,2013-09-01,150.2266
NPL002,2013-10-01,222.5718
NPL002,2013-11-01,7.2693
NPL002,2013-12-01,17.7783
NPL002,2014-01-01,2.9766
NPL002,2014-02-01,12.4379
NPL002,2014-03-01,52.688
NPL002,2014-04-01,47.2409
NPL002,2014-05-01,328.0824
NPL002,2014-06-01,170.9224
NPL002,2014-07-01,253.1168
NPL002,2014-08-01,339.6565
NPL002,2014-09-01,195.4299
NPL002,2014-10-01,77.5773
NPL002,2014-11-01,20.2899
NPL002,2014-12-01,14.6457
NPL002,2015-01-01,13.8753
NPL002,2015-02-01,20.8607
NPL002,2015-03-01,91.2933
NPL002,2015-04-01,220.2581
NPL002,2015-05-01,336.5496
NPL002,2015-06-01,473.9343
NPL002,2015-07-01,368.1596
NPL002,2015-08-01,573.8218
NPL002,2015-09-01,224.1292
NPL002,2015-10-01,80.6647
NPL002,2015-11-01,15.0537
NPL002,2015-12-01,8.4571
NPL002,2016-01-01,27.8819
NPL002,2016-02-01,16.5732
NPL002,2016-03-01,71.7565
NPL002,2016-04-01,90.984
NPL002,2016-05-01,241.048
NPL002,2016-06-01,475.4335
NPL002,2016-07-01,463.9111
NPL002,2016-08-01,330.5669
NPL002,2016-09-01,537.8872
NPL002,2016-10-01,150.2403
NPL002,2016-11-01,4.5445
NPL002,2016-12-01,3.8953
NPL002,2017-01-01,20.8207
NPL002,2017-02-01,5.0895
NPL002,2017-03-01,126.2895
NPL002,2017-04-01,120.1253
NPL002,2017-05-01,267.4673
NPL002,2017-06-01,264.7823
NPL002,2017-07-01,382.2135
NPL002,2017-08-01,432.6955
NPL002,2017-09-01,286.3159
NPL002,2017-10-01,109.3519
NPL002,2017-11-01,9.767
NPL002,2017-12-01,0.5351
NPL002,2018-01-01,2.6216
NPL002,2018-02-01,8.7974
NPL002,2018-03-01,66.4525
NPL002,2018-04-01,332.5328
NPL002,2018-05-01,198.8423
NPL002,2018-06-01,253.1351
NPL002,2018-07-01,429.0119
NPL002,2018-08-01,359.0862
NPL002,2018-09-01,203.8351
NPL002,2018-10-01,51.738
NPL002,2018-11-01,15.4415
NPL002,2018-12-01,12.8384
NPL002,2019-01-01,8.7652
NPL002,2019-02-01,65.4195
NPL002,2019-03-01,46.8001
NPL002,2019-04-01,175.155
NPL002,2019-05-01,289.2553
NPL002,2019-06-01,166.2656
NPL002,2019-07-01,710.0539
NPL002,2019-08-01,256.7424
NPL002,2019-09-01,423.2866
NPL002,2019-10-01,24.5173
NPL002,2019-11-01,20.1547
NPL002,2019-12-01,14.4795
NPL002,2020-01-01,51.5151
NPL002,2020-02-01,30.8414
NPL002,2020-03-01,60.3199
NPL002,2020-04-01,146.9287
NPL002,2020-05-01,217.0594
NPL002,2020-06-01,295.9345
NPL002,2020-07-01,476.1068
NPL002,2020-08-01,325.1237
NPL002,2020-09-01,394.4302
NPL002,2020-10-01,51.8129
NPL002,2020-11-01,8.2763
NPL003,1979-02-01,21.6105
NPL003,1979-03-01,2.8178
NPL003,1979-04-01,102.6112
NPL003,1979-05-01,79.7507
NPL003,1979-06-01,234.0099
NPL003,1979-07-01,805.475
NPL003,1979-08-01,363.7296
NPL003,1979-09-01,196.4815
NPL003,1979-10-01,133.1102
NPL003,1979-11-01,29.6133
NPL003,1979-12-01,22.115
NPL003,1980-01-01,2.7962
NPL003,1980-02-01,18.1074
NPL003,1980-03-01,34.2866
NPL003,1980-04-01,36.8796
NPL003,1980-05-01,206.158
NPL003,1980-06-01,488.5578
NPL003,1980-07-01,673.8442
NPL003,1980-08-01,619.8916
NPL003,1980-09-01,174.1923
NPL003,1980-10-01,38.3966
NPL003,1980-11-01,3.8105
NPL003,1980-12-01,2.0781
NPL003,1981-01-01,40.6814
NPL003,1981-02-01,5.5697
NPL003,1981-03-01,70.079
NPL003,1981-04-01,150.7323
NPL003,1981-05-01,229.9648
NPL003,1981-06-01,308.6953
NPL003,1981-07-01,570.3525
NPL003,1981-08-01,489.3197
NPL003,1981-09-01,396.0293
NPL003,1981-10-01,10.3276
NPL003,1981-11-01,3.9571
NPL003,1981-12-01,8.3585
NPL003,1982-01-01,6.5216
NPL003,1982-02-01,16.4397
NPL003,1982-03-01,27.3642
NPL003,1982-04-01,116.7782
NPL003,1982-05-01,88.3328
NPL003,1982-06-01,321.6443
NPL003,1982-07-01,673.1486
NPL003,1982-08-01,475.9437
NPL003,1982-09-01,201.4719
NPL003,1982-10-01,47.5893
NPL003,1982-11-01,32.3699
NPL003,1982-12-01,7.5435
NPL003,1983-01-01,15.9131
NPL003,1983-02-01,13.66
NPL003,1983-03-01,10.0623
NPL003,1983-04-01,77.1034
NPL003,1983-05-01,168.5989
NPL003,1983-06-01,306.9797
NPL003,1983-07-01,476.9089
NPL003,1983-08-01,333.5074
NPL003,1983-09-01,280.5559
NPL003,1983-10-01,168.3925
NPL003,1983-11-01,3.1591
NPL003,1983-12-01,16.6428
NPL003,1984-01-01,16.7766
NPL003,1984-02-01,27.1064
NPL003,1984-03-01,17.4663
NPL003,1984-04-01,64.5603
NPL003,1984-05-01,172.0613
NPL003,1984-06-01,420.6301
NPL003,1984-07-01,771.1188
NPL003,1984-08-01,386.7291
NPL003,1984-09-01,347.2832
NPL003,1984-10-01,44.5994
NPL003,1984-11-01,3.014
NPL003,1984-12-01,7.9908
NPL003,1985-01-01,11.0785
NPL003,1985-02-01,7.8733
NPL003,1985-03-01,33.753
NPL003,1985-04-01,59.7614
NPL003,1985-05-01,228.8028
NPL003,1985-06-01,364.0911
NPL003,1985-07-01,829.2899
NPL003,1985-08-01,388.4221
NPL003,1985-09-01,318.1945
NPL003,1985-10-01,191.3099
NPL003,1985-11-01,18.4597
NPL003,1985-12-01,27.216
NPL003,1986-01-01,4.6404
NPL003,1986-02-01,9.8295
NPL003,1986-03-01,23.1154
NPL003,1986-04-01,115.4482
NPL003,1986-05-01,100.1753
NPL003,1986-06-01,299.1036
NPL003,1986-07-01,515.4024
NPL003,1986-08-01,371.1959
NPL003,1986-09-01,485.0071
NPL003,1986-10-01,79.9532
NPL003,1986-11-01,20.2817
NPL003,1986-12-01,15.8103
NPL003,1987-01-01,9.3814
NPL003,1987-02-01,13.8533
NPL003,1987-03-01,125.9132
NPL003,1987-04-01,106.817
NPL003,1987-05-01,188.4281
NPL003,1987-06-01,674.9657
NPL003,1987-07-01,588.9576
NPL003,1987-08-01,798.386
NPL003,1987-09-01,323.266
NPL003,1987-10-01,225.908
NPL003,1987-11-01,6.7399
NPL003,1987-12-01,2.6684
NPL003,1988-01-01,16.2786
NPL003,1988-02-01,24.1332
NPL003,1988-03-01,36.0446
NPL003,1988-04-01,95.429
NPL003,1988-05-01,148.4429
NPL003,1988-06-01,276.5113
NPL003,1988-07-01,633.5564
NPL003,1988-08-01,656.9203
NPL003,1988-09-01,340.4561
NPL003,1988-10-01,44.6848
NPL003,1988-11-01,7.4439
NPL003,1988-12-01,11.6045
NPL003,1989-01-01,18.3282
NPL003,1989-02-01,18.1615
NPL003,1989-03-01,45.3487
NPL003,1989-04-01,16.1543
NPL003,1989-05-01,365.106
NPL003,1989-06-01,505.3974
NPL003,1989-07-01,922.2042
NPL003,1989-08-01,326.1199
NPL003,1989-09-01,640.8282
NPL003,1989-10-01,44.2225
NPL003,1989-11-01,13.2248
NPL003,1989-12-01,4.2753
NPL003,1990-01-01,7.808
NPL003,1990-02-01,40.3035
NPL003,1990-03-01,54.7613
NPL003,1990-04-01,80.1724
NPL003,1990-05-01,155.2491
NPL003,1990-06-01,490.7654
NPL003,1990-07-01,692.4158
NPL003,1990-08-01,571.2677
NPL003,1990-09-01,445.5097
NPL003,1990-10-01,76.5346
NPL003,1990-11-01,1.5678
NPL003,1990-12-01,12.4275
NPL003,1991-01-01,23.9542
NPL003,1991-02-01,12.668
NPL003,1991-03-01,52.8236
NPL003,1991-04-01,54.6254
NPL003,1991-05-01,119.0315
NPL003,1991-06-01,631.4702
NPL003,1991-07-01,406.8004
NPL003,1991-08-01,431.154
NPL003,1991-09-01,424.2954
NPL003,1991-10-01,43.0414
NPL003,1991-11-01,5.3049
NPL003,1991-12-01,17.7308
NPL003,1992-01-01,16.8675
NPL003,1992-02-01,18.6876
NPL003,1992-03-01,10.8066
NPL003,1992-04-01,51.8041
NPL003,1992-05-01,152.2031
NPL003,1992-06-01,220.8903
NPL003,1992-07-01,608.8015
NPL003,1992-08-01,562.7283
NPL003,1992-09-01,449.5214
NPL003,1992-10-01,72.0038
NPL003,1992-11-01,2.9642
NPL003,1992-12-01,7.0115
NPL003,1993-01-01,51.5798
NPL003,1993-02-01,29.6421
NPL003,1993-03-01,29.1129
NPL003,1993-04-01,118.5029
NPL003,1993-05-01,201.504
NPL003,1993-06-01,379.0241
NPL003,1993-07-01,435.5079
NPL003,1993-08-01,631.201
NPL003,1993-09-01,250.1915
NPL003,1993-10-01,38.2407
NPL003,1993-11-01,20.598
NPL003,1993-12-01,4.7403
NPL003,1994-01-01,34.7657
NPL003,1994-02-01,48.5149
NPL003,1994-03-01,69.3095
NPL003,1994-04-01,117.4055
NPL003,1994-05-01,136.4041
NPL003,1994-06-01,367.9765
NPL003,1994-07-01,297.8411
NPL003,1994-08-01,518.4788
NPL003,1994-09-01,261.31
NPL003,1994-10-01,16.3021
NPL003,1994-11-01,15.7245
NPL003,1994-12-01,4.6264
NPL003,1995-01-01,22.0686
NPL003,1995-02-01,18.8898
NPL003,1995-03-01,32.8403
NPL003,1995-04-01,37.4381
NPL003,1995-05-01,171.1936
NPL003,1995-06-01,713.9887
NPL003,1995-07-01,485.2509
NPL003,1995-08-01,597.953
NPL003,1995-09-01,499.8296
NPL003,1995-10-01,25.4623
NPL003,1995-11-01,118.9403
NPL003,1995-12-01,20.0117
NPL003,1996-01-01,45.9051
NPL003,1996-02-01,21.7187
NPL003,1996-03-01,51.1615
NPL003,1996-04-01,41.7027
NPL003,1996-05-01,217.5983
NPL003,1996-06-01,497.421
NPL003,1996-07-01,658.3324
NPL003,1996-08-01,485.5328
NPL003,1996-09-01,214.8728
NPL003,1996-10-01,111.3005
NPL003,1996-11-01,4.4741
NPL003,1996-12-01,2.3631
NPL003,1997-01-01,25.5772
NPL003,1997-02-01,25.4561
NPL003,1997-03-01,29.7247
NPL003,1997-04-01,145.5549
NPL003,1997-05-01,104.3522
NPL003,1997-06-01,514.3404
NPL003,1997-07-01,558.659
NPL003,1997-08-01,599.1575
NPL003,1997-09-01,286.3405
NPL003,1997-10-01,26.1736
NPL003,1997-11-01,32.7197
NPL003,1997-12-01,53.1493
NPL003,1998-01-01,15.0697
NPL003,1998-02-01,10.0795
NPL003,1998-03-01,123.6484
NPL003,1998-04-01,115.069
NPL003,1998-05-01,243.0073
NPL003,1998-06-01,570.3285
NPL003,1998-07-01,664.3705
NPL003,1998-08-01,714.475
NPL003,1998-09-01,550.1033
NPL003,1998-10-01,68.6085
NPL003,1998-11-01,9.8749
NPL003,1998-12-01,1.5904
NPL003,1999-01-01,2.6587
NPL003,1999-02-01,3.9435
NPL003,1999-03-01,6.2121
NPL003,1999-04-01,48.9401
NPL003,1999-05-01,319.7653
NPL003,1999-06-01,508.6624
NPL003,1999-07-01,588.5501
NPL003,1999-08-01,441.2273
NPL003,1999-09-01,353.6583
NPL003,1999-10-01,277.696
NPL003,1999-11-01,7.3102
NPL003,1999-12-01,4.1619
NPL003,2000-01-01,12.5366
NPL003,2000-02-01,20.4793
NPL003,2000-03-01,16.247
NPL003,2000-04-01,131.5485
NPL003,2000-05-01,264.0961
NPL003,2000-06-01,371.8014
NPL003,2000-07-01,378.7814
NPL003,2000-08-01,460.6628
NPL003,2000-09-01,326.6625
NPL003,2000-10-01,40.2651
NPL003,2000-11-01,12.7485
NPL003,2000-12-01,2.9184
NPL003,2001-01-01,4.5956
NPL003,2001-02-01,23.1304
NPL003,2001-03-01,20.1378
NPL003,2001-04-01,224.3583
NPL003,2001-05-01,297.3312
NPL003,2001-06-01,260.4832
NPL003,2001-07-01,423.7786
NPL003,2001-08-01,395.2186
NPL003,2001-09-01,372.209
NPL003,2001-10-01,294.2202
NPL003,2001-11-01,15.8062
NPL003,2001-12-01,4.9718
NPL003,2002-01-01,33.1715
NPL003,2002-02-01,10.7667
NPL003,2002-03-01,74.4102
NPL003,2002-04-01,181.7957
NPL003,2002-05-01,175.3104
NPL003,2002-06-01,298.3565
NPL003,2002-07-01,709.5416
NPL003,2002-08-01,395.1819
NPL003,2002-09-01,227.3141
NPL003,2002-10-01,43.005
NPL003,2002-11-01,9.0238
NPL003,2002-12-01,26.1141
NPL003,2003-01-01,19.9986
NPL003,2003-02-01,53.6054
NPL003,2003-03-01,102.5386
NPL003,2003-04-01,219.4891
NPL003,2003-05-01,120.2626
NPL003,2003-06-01,552.0323
NPL003,2003-07-01,682.5206
NPL003,2003-08-01,365.929
NPL003,2003-09-01,232.6771
NPL003,2003-10-01,236.8229
NPL003,2003-11-01,9.3531
NPL003,2003-12-01,21.5079
NPL003,2004-01-01,27.6151
NPL003,2004-02-01,16.2843
NPL003,2004-03-01,49.4874
NPL003,2004-04-01,202.2234
NPL003,2004-05-01,174.7275
NPL003,2004-06-01,366.5805
NPL003,2004-07-01,536.0069
NPL003,2004-08-01,266.3693
NPL003,2004-09-01,234.466
NPL003,2004-10-01,126.4035
NPL003,2004-11-01,9.264
NPL003,2004-12-01,4.4051
NPL003,2005-01-01,36.5042
NPL003,2005-02-01,14.0765
NPL003,2005-03-01,64.2331
NPL003,2005-04-01,238.3678
NPL003,2005-05-01,208.7419
NPL003,2005-06-01,322.3328
NPL003,2005-07-01,438.0254
NPL003,2005-08-01,486.8784
NPL003,2005-09-01,144.8899
NPL003,2005-10-01,149.2025
NPL003,2005-11-01,5.1583
NPL003,2005-12-01,3.6351
NPL003,2006-01-01,3.0777
NPL003,2006-02-01,27.2078
NPL003,2006-03-01,21.731
NPL003,2006-04-01,210.699
NPL003,2006-05-01,186.6318
NPL003,2006-06-01,306.002
NPL003,2006-07-01,383.8081
NPL003,2006-08-01,303.537
NPL003,2006-09-01,414.6953
NPL003,2006-10-01,98.0626
NPL003,2006-11-01,36.6222
NPL003,2006-12-01,3.6879
NPL003,2007-01-01,5.9315
NPL003,2007-02-01,67.4297
NPL003,2007-03-01,21.6498
NPL003,2007-04-01,178.6154
NPL003,2007-05-01,212.1261
NPL003,2007-06-01,391.9259
NPL003,2007-07-01,560.3364
NPL003,2007-08-01,454.2421
NPL003,2007-09-01,440.5085
NPL003,2007-10-01,89.4368
NPL003,2007-11-01,8.6759
NPL003,2007-12-01,1.7306
NPL003,2008-01-01,17.285
NPL003,2008-02-01,8.2221
NPL003,2008-03-01,74.1974
NPL003,2008-04-01,94.1003
NPL003,2008-05-01,200.5344
NPL003,2008-06-01,426.3083
NPL003,2008-07-01,535.4088
NPL003,2008-08-01,634.0882
NPL003,2008-09-01,218.1727
NPL003,2008-10-01,83.9496
NPL003,2008-11-01,8.9771
NPL003,2008-12-01,11.2401
NPL003,2009-01-01,12.0111
NPL003,2009-02-01,10.82
NPL003,2009-03-01,75.6931
NPL003,2009-04-01,141.2893
NPL003,2009-05-01,374.761
NPL003,2009-06-01,268.1076
NPL003,2009-07-01,421.2197
NPL003,2009-08-01,581.8256
NPL003,2009-09-01,190.9951
NPL003,2009-10-01,281.835
NPL003,2009-11-01,10.2759
NPL003,2009-12-01,6.8445
NPL003,2010-01-01,3.2504
NPL003,2010-02-01,9.0518
NPL003,2010-03-01,22.5942
NPL003,2010-04-01,108.0631
NPL003,2010-05-01,369.328
NPL003,2010-06-01,459.7718
NPL003,2010-07-01,641.0748
NPL003,2010-08-01,511.1991
NPL003,2010-09-01,278.5405
NPL003,2010-10-01,92.0639
NPL003,2010-11-01,19.0909
NPL003,2010-12-01,4.0543
NPL003,2011-01-01,11.7102
NPL003,2011-02-01,26.1973
NPL003,2011-03-01,44.1659
NPL003,2011-04-01,166.3738
NPL003,2011-05-01,170.1827
NPL003,2011-06-01,413.824
NPL003,2011-07-01,635.2929
NPL003,2011-08-01,425.2644
NPL003,2011-09-01,447.3225
NPL003,2011-10-01,62.3426
NPL003,2011-11-01,43.509
NPL003,2011-12-01,10.7188
NPL003,2012-01-01,25.9621
NPL003,2012-02-01,11.4425
NPL003,2012-03-01,15.7428
NPL003,2012-04-01,330.5712
NPL003,2012-05-01,177.2902
NPL003,2012-06-01,372.3714
NPL003,2012-07-01,516.1807
NPL003,2012-08-01,367.2052
NPL003,2012-09-01,404.0724
NPL003,2012-10-01,73.0063
NPL003,2012-11-01,2.5744
NPL003,2012-12-01,6.8086
NPL003,2013-01-01,9.8724
NPL003,2013-02-01,22.263
NPL003,2013-03-01,18.8585
NPL003,2013-04-01,185.1292
NPL003,2013-05-01,397.8253
NPL003,2013-06-01,433.1916
NPL003,2013-07-01,474.3592
NPL003,2013-08-01,443.5166
NPL003,2013-09-01,211.0115
NPL003,2013-10-01,268.7591
NPL003,2013-11-01,8.8365
NPL003,2013-12-01,10.1564
NPL003,2014-01-01,4.2724
NPL003,2014-02-01,13.9117
NPL003,2014-03-01,26.4272
NPL003,2014-04-01,41.025
NPL003,2014-05-01,391.1042
NPL003,2014-06-01,209.8654
NPL003,2014-07-01,319.1226
NPL003,2014-08-01,392.9025
NPL003,2014-09-01,237.6776
NPL003,2014-10-01,70.9123
NPL003,2014-11-01,7.0139
NPL003,2014-12-01,14.5604
NPL003,2015-01-01,15.0997
NPL003,2015-02-01,18.5444
NPL003,2015-03-01,105.2649
NPL003,2015-04-01,229.0437
NPL003,2015-05-01,388.1602
NPL003,2015-06-01,536.2858
NPL003,2015-07-01,426.9124
NPL003,2015-08-01,681.1592
NPL003,2015-09-01,310.1464
NPL003,2015-10-01,80.19
NPL003,2015-11-01,11.7121
NPL003,2015-12-01,7.8934
NPL003,2016-01-01,23.573
NPL003,2016-02-01,15.3329
NPL003,2016-03-01,93.5462
NPL003,2016-04-01,40.2422
NPL003,2016-05-01,311.1673
NPL003,2016-06-01,595.0091
NPL003,2016-07-01,589.3287
NPL003,2016-08-01,380.4992
NPL003,2016-09-01,611.8213
NPL003,2016-10-01,185.4845
NPL003,2016-11-01,1.4363
NPL003,2016-12-01,2.1548
NPL003,2017-01-01,15.5916
NPL003,2017-02-01,3.3658
NPL003,2017-03-01,150.5331
NPL003,2017-04-01,145.1176
NPL003,2017-05-01,315.0627
NPL003,2017-06-01,286.7899
NPL003,2017-07-01,472.87
NPL003,2017-08-01,635.9356
NPL003,2017-09-01,339.9843
NPL003,2017-10-01,103.0052
NPL003,2017-11-01,3.9127
NPL003,2017-12-01,0.0623
NPL003,2018-01-01,3.6396
NPL003,2018-02-01,9.3883
NPL003,2018-03-01,84.9825
NPL003,2018-04-01,348.3803
NPL003,2018-05-01,235.9298
NPL003,2018-06-01,331.2099
NPL003,2018-07-01,474.1595
NPL003,2018-08-01,390.578
NPL003,2018-09-01,247.1179
NPL003,2018-10-01,45.7921
NPL003,2018-11-01,10.0602
NPL003,2018-12-01,21.5356
NPL003,2019-01-01,3.7181
NPL003,2019-02-01,79.6666
NPL003,2019-03-01,52.5138
NPL003,2019-04-01,205.0762
NPL003,2019-05-01,352.8555
NPL003,2019-06-01,207.919
NPL003,2019-07-01,901.5964
NPL003,2019-08-01,330.7727
NPL003,2019-09-01,546.3957
NPL003,2019-10-01,30.709
NPL003,2019-11-01,11.2987
NPL003,2019-12-01,9.6965
NPL003,2020-01-01,53.1912
NPL003,2020-02-01,30.8715
NPL003,2020-03-01,59.0985
NPL003,2020-04-01,173.2091
NPL003,2020-05-01,268.755
NPL003,2020-06-01,441.7644
NPL003,2020-07-01,720.0971
NPL003,2020-08-01,383.6274
NPL003,2020-09-01,615.5123
NPL003,2020-10-01,70.4582
NPL003,2020-11-01,12.1476
NPL004,1979-02-01,15.9786
NPL004,1979-03-01,0.7558
NPL004,1979-04-01,89.2241
NPL004,1979-05-01,65.1
NPL004,1979-06-01,274.2181
NPL004,1979-07-01,884.7619
NPL004,1979-08-01,275.3399
NPL004,1979-09-01,224.5398
NPL004,1979-10-01,119.331
NPL004,1979-11-01,22.8394
NPL004,1979-12-01,10.341
NPL004,1980-01-01,0.5121
NPL004,1980-02-01,13.3479
NPL004,1980-03-01,18.7354
NPL004,1980-04-01,18.2072
NPL004,1980-05-01,184.1486
NPL004,1980-06-01,356.4794
NPL004,1980-07-01,589.014
NPL004,1980-08-01,596.9878
NPL004,1980-09-01,212.6316
NPL004,1980-10-01,24.8522
NPL004,1980-11-01,0.2534
NPL004,1980-12-01,1.1042
NPL004,1981-01-01,26.2644
NPL004,1981-02-01,1.9628
NPL004,1981-03-01,51.9241
NPL004,1981-04-01,118.0146
NPL004,1981-05-01,133.5666
NPL004,1981-06-01,282.9426
NPL004,1981-07-01,574.8372
NPL004,1981-08-01,535.2606
NPL004,1981-09-01,260.1066
NPL004,1981-10-01,5.5308
NPL004,1981-11-01,2.6929
NPL004,1981-12-01,7.8595
NPL004,1982-01-01,1.4081
NPL004,1982-02-01,7.3648
NPL004,1982-03-01,17.356
NPL004,1982-04-01,103.9236
NPL004,1982-05-01,76.2971
NPL004,1982-06-01,331.3099
NPL004,1982-07-01,905.5115
NPL004,1982-08-01,249.2699
NPL004,1982-09-01,266.5649
NPL004,1982-10-01,47.5278
NPL004,1982-11-01,17.4042
NPL004,1982-12-01,1.7697
NPL004,1983-01-01,9.5844
NPL004,1983-02-01,2.843
NPL004,1983-03-01,6.7844
NPL004,1983-04-01,55.3312
NPL004,1983-05-01,137.063
NPL004,1983-06-01,376.2607
NPL004,1983-07-01,643.0888
NPL004,1983-08-01,351.1293
NPL004,1983-09-01,335.83
NPL004,1983-10-01,199.5561
NPL004,1983-11-01,0.1608
NPL004,1983-12-01,12.7464
NPL004,1984-01-01,15.783
NPL004,1984-02-01,27.0973
NPL004,1984-03-01,8.6803
NPL004,1984-04-01,39.5169
NPL004,1984-05-01,156.9786
NPL004,1984-06-01,437.6568
NPL004,1984-07-01,792.6503
NPL004,1984-08-01,341.7108
NPL004,1984-09-01,437.475
NPL004,1984-10-01,26.0196
NPL004,1984-11-01,0.0739
NPL004,1984-12-01,3.1258
NPL004,1985-01-01,5.5212
NPL004,1985-02-01,2.1828
NPL004,1985-03-01,25.8524
NPL004,1985-04-01,30.6056
NPL004,1985-05-01,233.3824
NPL004,1985-06-01,421.1444
NPL004,1985-07-01,726.7266
NPL004,1985-08-01,408.6859
NPL004,1985-09-01,357.6522
NPL004,1985-10-01,175.0264
NPL004,1985-11-01,11.0288
NPL004,1985-12-01,24.6873
NPL004,1986-01-01,3.0733
NPL004,1986-02-01,4.1462
NPL004,1986-03-01,1.7628
NPL004,1986-04-01,79.4698
NPL004,1986-05-01,95.5708
NPL004,1986-06-01,313.5038
NPL004,1986-07-01,566.172
NPL004,1986-08-01,419.8901
NPL004,1986-09-01,633.96
NPL004,1986-10-01,88.9359
NPL004,1986-11-01,27.2383
NPL004,1986-12-01,11.9276
NPL004,1987-01-01,6.0579
NPL004,1987-02-01,6.6886
NPL004,1987-03-01,68.7585
NPL004,1987-04-01,69.9078
NPL004,1987-05-01,151.4408
NPL004,1987-06-01,930.9142
NPL004,1987-07-01,771.9651
NPL004,1987-08-01,1040.0827
NPL004,1987-09-01,348.3388
NPL004,1987-10-01,90.4802
NPL004,1987-11-01,5.606
NPL004,1987-12-01,1.3226
NPL004,1988-01-01,11.7576
NPL004,1988-02-01,28.2656
NPL004,1988-03-01,32.9754
NPL004,1988-04-01,71.9971
NPL004,1988-05-01,161.4434
NPL004,1988-06-01,318.5962
NPL004,1988-07-01,692.9708
NPL004,1988-08-01,808.2456
NPL004,1988-09-01,468.7224
NPL004,1988-10-01,56.0856
NPL004,1988-11-01,3.0981
NPL004,1988-12-01,3.2566
NPL004,1989-01-01,19.6263
NPL004,1989-02-01,18.508
NPL004,1989-03-01,24.4736
NPL004,1989-04-01,5.6654
NPL004,1989-05-01,394.9443
NPL004,1989-06-01,507.4737
NPL004,1989-07-01,1002.6623
NPL004,1989-08-01,398.9428
NPL004,1989-09-01,837.4015
NPL004,1989-10-01,38.4515
NPL004,1989-11-01,4.0273
NPL004,1989-12-01,1.2165
NPL004,1990-01-01,2.0615
NPL004,1990-02-01,30.637
NPL004,1990-03-01,40.7898
NPL004,1990-04-01,49.6393
NPL004,1990-05-01,158.9894
NPL004,1990-06-01,603.9884
NPL004,1990-07-01,872.29
NPL004,1990-08-01,689.4343
NPL004,1990-09-01,534.7783
NPL004,1990-10-01,87.9525
NPL004,1990-11-01,5.1517
NPL004,1990-12-01,3.956
NPL004,1991-01-01,29.9186
NPL004,1991-02-01,5.8574
NPL004,1991-03-01,31.7347
NPL004,1991-04-01,37.0791
NPL004,1991-05-01,91.6343
NPL004,1991-06-01,563.6905
