date,fiscal_year,base_year,group_code,cmdty_code,description,index_value
2022-10-01,2022-2023,2015-16,03,45,Woolen readymade garments,159.7
2022-11-01,2022-2023,2015-16,03,45,Woolen readymade garments,180
2022-12-01,2022-2023,2015-16,03,45,Woolen readymade garments,185.5
2023-01-01,2022-2023,2015-16,03,45,Woolen readymade garments,186.86
2023-02-01,2022-2023,2015-16,03,45,Woolen readymade garments,186.87
2023-03-01,2022-2023,2015-16,03,45,Woolen readymade garments,186.87
2023-04-01,2022-2023,2015-16,03,45,Woolen readymade garments,186.87
2023-05-01,2022-2023,2015-16,03,45,Woolen readymade garments,186.87
2023-06-01,2022-2023,2015-16,03,45,Woolen readymade garments,186.87
2023-07-01,2023-2024,2015-16,03,45,Woolen readymade garments,186.87
2023-08-01,2023-2024,2015-16,03,45,Woolen readymade garments,187.07
2023-09-01,2023-2024,2015-16,03,45,Woolen readymade garments,187.07
2023-10-01,2023-2024,2015-16,03,45,Woolen readymade garments,191.48
2023-11-01,2023-2024,2015-16,03,45,Woolen readymade garments,207.1
2023-12-01,2023-2024,2015-16,03,45,Woolen readymade garments,215.42
2024-01-01,2023-2024,2015-16,03,45,Woolen readymade garments,230.16
2024-02-01,2023-2024,2015-16,03,45,Woolen readymade garments,230.65
2024-03-01,2023-2024,2015-16,03,45,Woolen readymade garments,230.68
2024-04-01,2023-2024,2015-16,03,45,Woolen readymade garments,230.68
2024-05-01,2023-2024,2015-16,03,45,Woolen readymade garments,230.68
2024-06-01,2023-2024,2015-16,03,45,Woolen readymade garments,230.68
2024-07-01,2024-2025,2015-16,03,45,Woolen readymade garments,230.68
2024-08-01,2024-2025,2015-16,03,45,Woolen readymade garments,230.68
2024-09-01,2024-2025,2015-16,03,45,Woolen readymade garments,230.68
2024-10-01,2024-2025,2015-16,03,45,Woolen readymade garments,230.71
2024-11-01,2024-2025,2015-16,03,45,Woolen readymade garments,246.66
2024-12-01,2024-2025,2015-16,03,45,Woolen readymade garments,256.69
2025-01-01,2024-2025,2015-16,03,45,Woolen readymade garments,257.1
2025-02-01,2024-2025,2015-16,03,45,Woolen readymade garments,257.23
2025-03-01,2024-2025,2015-16,03,45,Woolen readymade garments,257.23
2025-04-01,2024-2025,2015-16,03,45,Woolen readymade garments,256.71
2025-05-01,2024-2025,2015-16,03,45,Woolen readymade garments,256.71
2025-06-01,2024-2025,2015-16,03,45,Woolen readymade garments,256.71
2025-07-01,2025-2026,2015-16,03,45,Woolen readymade garments,256.71
2025-08-01,2025-2026,2015-16,03,45,Woolen readymade garments,256.71
2025-09-01,2025-2026,2015-16,03,45,Woolen readymade garments,256.71
2025-10-01,2025-2026,2015-16,03,45,Woolen readymade garments,257.61
2025-11-01,2025-2026,2015-16,03,45,Woolen readymade garments,267.14
2025-12-01,2025-2026,2015-16,03,45,Woolen readymade garments,273.66
2026-01-01,2025-2026,2015-16,03,45,Woolen readymade garments,273.83
2026-02-01,2025-2026,2015-16,03,45,Woolen readymade garments,273.83
2026-03-01,2025-2026,2015-16,03,45,Woolen readymade garments,273.83
2026-04-01,2025-2026,2015-16,03,45,Woolen readymade garments,273.83
2026-05-01,2025-2026,2015-16,03,45,Woolen readymade garments,273.83
2026-06-01,2025-2026,2015-16,03,45,Woolen readymade garments,273.87
2019-07-01,2019-2020,2015-16,03,46,Tailoring,128.73
2019-08-01,2019-2020,2015-16,03,46,Tailoring,129.07
2019-09-01,2019-2020,2015-16,03,46,Tailoring,130.09
2019-10-01,2019-2020,2015-16,03,46,Tailoring,130.52
2019-11-01,2019-2020,2015-16,03,46,Tailoring,131.54
2019-12-01,2019-2020,2015-16,03,46,Tailoring,134.64
2020-01-01,2019-2020,2015-16,03,46,Tailoring,136.53
2020-02-01,2019-2020,2015-16,03,46,Tailoring,136.79
2020-03-01,2019-2020,2015-16,03,46,Tailoring,136.89
2020-04-01,2019-2020,2015-16,03,46,Tailoring,136.89
2020-05-01,2019-2020,2015-16,03,46,Tailoring,140.36
2020-06-01,2019-2020,2015-16,03,46,Tailoring,140.63
2020-07-01,2020-2021,2015-16,03,46,Tailoring,140.83
2020-08-01,2020-2021,2015-16,03,46,Tailoring,141.42
2020-09-01,2020-2021,2015-16,03,46,Tailoring,141.8
2020-10-01,2020-2021,2015-16,03,46,Tailoring,142.01
2020-11-01,2020-2021,2015-16,03,46,Tailoring,142.26
2020-12-01,2020-2021,2015-16,03,46,Tailoring,142.27
2021-01-01,2020-2021,2015-16,03,46,Tailoring,142.46
2021-02-01,2020-2021,2015-16,03,46,Tailoring,142.93
2021-03-01,2020-2021,2015-16,03,46,Tailoring,143.43
2021-04-01,2020-2021,2015-16,03,46,Tailoring,149.88
2021-05-01,2020-2021,2015-16,03,46,Tailoring,150.71
2021-06-01,2020-2021,2015-16,03,46,Tailoring,150.72
2021-07-01,2021-2022,2015-16,03,46,Tailoring,152.45
2021-08-01,2021-2022,2015-16,03,46,Tailoring,153.06
2021-09-01,2021-2022,2015-16,03,46,Tailoring,153.06
2021-10-01,2021-2022,2015-16,03,46,Tailoring,153.06
2021-11-01,2021-2022,2015-16,03,46,Tailoring,154.21
2021-12-01,2021-2022,2015-16,03,46,Tailoring,155.1
2022-01-01,2021-2022,2015-16,03,46,Tailoring,155.42
2022-02-01,2021-2022,2015-16,03,46,Tailoring,155.59
2022-03-01,2021-2022,2015-16,03,46,Tailoring,156.47
2022-04-01,2021-2022,2015-16,03,46,Tailoring,166.44
2022-05-01,2021-2022,2015-16,03,46,Tailoring,168.69
2022-06-01,2021-2022,2015-16,03,46,Tailoring,170.63
2022-07-01,2022-2023,2015-16,03,46,Tailoring,171.38
2022-08-01,2022-2023,2015-16,03,46,Tailoring,179.26
2022-09-01,2022-2023,2015-16,03,46,Tailoring,179.69
2022-10-01,2022-2023,2015-16,03,46,Tailoring,180.27
2022-11-01,2022-2023,2015-16,03,46,Tailoring,181.39
2022-12-01,2022-2023,2015-16,03,46,Tailoring,182.15
2023-01-01,2022-2023,2015-16,03,46,Tailoring,184.55
2023-02-01,2022-2023,2015-16,03,46,Tailoring,192.29
2023-03-01,2022-2023,2015-16,03,46,Tailoring,194.5
2023-04-01,2022-2023,2015-16,03,46,Tailoring,201.76
2023-05-01,2022-2023,2015-16,03,46,Tailoring,201.97
2023-06-01,2022-2023,2015-16,03,46,Tailoring,203.12
2023-07-01,2023-2024,2015-16,03,46,Tailoring,203.45
2023-08-01,2023-2024,2015-16,03,46,Tailoring,203.96
2023-09-01,2023-2024,2015-16,03,46,Tailoring,206.11
2023-10-01,2023-2024,2015-16,03,46,Tailoring,207.64
2023-11-01,2023-2024,2015-16,03,46,Tailoring,208.48
2023-12-01,2023-2024,2015-16,03,46,Tailoring,208.52
2024-01-01,2023-2024,2015-16,03,46,Tailoring,208.77
2024-02-01,2023-2024,2015-16,03,46,Tailoring,209.18
2024-03-01,2023-2024,2015-16,03,46,Tailoring,215.73
2024-04-01,2023-2024,2015-16,03,46,Tailoring,216.57
2024-05-01,2023-2024,2015-16,03,46,Tailoring,216.81
2024-06-01,2023-2024,2015-16,03,46,Tailoring,226.76
2024-07-01,2024-2025,2015-16,03,46,Tailoring,227.71
2024-08-01,2024-2025,2015-16,03,46,Tailoring,227.53
2024-09-01,2024-2025,2015-16,03,46,Tailoring,227.84
2024-10-01,2024-2025,2015-16,03,46,Tailoring,228.16
2024-11-01,2024-2025,2015-16,03,46,Tailoring,228.82
2024-12-01,2024-2025,2015-16,03,46,Tailoring,229.09
2025-01-01,2024-2025,2015-16,03,46,Tailoring,229.72
2025-02-01,2024-2025,2015-16,03,46,Tailoring,229.85
2025-03-01,2024-2025,2015-16,03,46,Tailoring,234.07
2025-04-01,2024-2025,2015-16,03,46,Tailoring,234.43
2025-05-01,2024-2025,2015-16,03,46,Tailoring,236.65
2025-06-01,2024-2025,2015-16,03,46,Tailoring,237.09
2025-07-01,2025-2026,2015-16,03,46,Tailoring,237.68
2025-08-01,2025-2026,2015-16,03,46,Tailoring,237.76
2025-09-01,2025-2026,2015-16,03,46,Tailoring,238.22
2025-10-01,2025-2026,2015-16,03,46,Tailoring,240.93
2025-11-01,2025-2026,2015-16,03,46,Tailoring,242.64
2025-12-01,2025-2026,2015-16,03,46,Tailoring,243.85
2026-01-01,2025-2026,2015-16,03,46,Tailoring,244.02
2026-02-01,2025-2026,2015-16,03,46,Tailoring,248.99
2026-03-01,2025-2026,2015-16,03,46,Tailoring,254.08
2026-04-01,2025-2026,2015-16,03,46,Tailoring,256.23
2026-05-01,2025-2026,2015-16,03,46,Tailoring,261.15
2026-06-01,2025-2026,2015-16,03,46,Tailoring,265.69
2019-07-01,2019-2020,2015-16,03,47,Hosiry,123.04
2019-08-01,2019-2020,2015-16,03,47,Hosiry,123.52
2019-09-01,2019-2020,2015-16,03,47,Hosiry,123.72
2019-10-01,2019-2020,2015-16,03,47,Hosiry,124.05
2019-11-01,2019-2020,2015-16,03,47,Hosiry,124.69
2019-12-01,2019-2020,2015-16,03,47,Hosiry,125.57
2020-01-01,2019-2020,2015-16,03,47,Hosiry,125.84
2020-02-01,2019-2020,2015-16,03,47,Hosiry,127.4
2020-03-01,2019-2020,2015-16,03,47,Hosiry,127.52
2020-04-01,2019-2020,2015-16,03,47,Hosiry,127.52
2020-05-01,2019-2020,2015-16,03,47,Hosiry,127.61
2020-06-01,2019-2020,2015-16,03,47,Hosiry,128.14
2020-07-01,2020-2021,2015-16,03,47,Hosiry,129.25
2020-08-01,2020-2021,2015-16,03,47,Hosiry,129.98
2020-09-01,2020-2021,2015-16,03,47,Hosiry,130.41
2020-10-01,2020-2021,2015-16,03,47,Hosiry,132.36
2020-11-01,2020-2021,2015-16,03,47,Hosiry,132.73
2020-12-01,2020-2021,2015-16,03,47,Hosiry,137.28
2021-01-01,2020-2021,2015-16,03,47,Hosiry,138.26
2021-02-01,2020-2021,2015-16,03,47,Hosiry,140.98
2021-03-01,2020-2021,2015-16,03,47,Hosiry,141.45
2021-04-01,2020-2021,2015-16,03,47,Hosiry,143.52
2021-05-01,2020-2021,2015-16,03,47,Hosiry,143.63
2021-06-01,2020-2021,2015-16,03,47,Hosiry,144.29
2021-07-01,2021-2022,2015-16,03,47,Hosiry,144.55
2021-08-01,2021-2022,2015-16,03,47,Hosiry,144.77
2021-09-01,2021-2022,2015-16,03,47,Hosiry,145.1
2021-10-01,2021-2022,2015-16,03,47,Hosiry,145.3
2021-11-01,2021-2022,2015-16,03,47,Hosiry,146.54
2021-12-01,2021-2022,2015-16,03,47,Hosiry,148.02
2022-01-01,2021-2022,2015-16,03,47,Hosiry,150.87
2022-02-01,2021-2022,2015-16,03,47,Hosiry,153.93
2022-03-01,2021-2022,2015-16,03,47,Hosiry,154.65
2022-04-01,2021-2022,2015-16,03,47,Hosiry,161.47
2022-05-01,2021-2022,2015-16,03,47,Hosiry,161.93
2022-06-01,2021-2022,2015-16,03,47,Hosiry,163.86
2022-07-01,2022-2023,2015-16,03,47,Hosiry,165.12
2022-08-01,2022-2023,2015-16,03,47,Hosiry,165.33
2022-09-01,2022-2023,2015-16,03,47,Hosiry,165.56
2022-10-01,2022-2023,2015-16,03,47,Hosiry,166.35
2022-11-01,2022-2023,2015-16,03,47,Hosiry,168.45
2022-12-01,2022-2023,2015-16,03,47,Hosiry,169.37
2023-01-01,2022-2023,2015-16,03,47,Hosiry,176.03
2023-02-01,2022-2023,2015-16,03,47,Hosiry,176.79
2023-03-01,2022-2023,2015-16,03,47,Hosiry,188.24
2023-04-01,2022-2023,2015-16,03,47,Hosiry,189.95
2023-05-01,2022-2023,2015-16,03,47,Hosiry,190.77
2023-06-01,2022-2023,2015-16,03,47,Hosiry,193.58
2023-07-01,2023-2024,2015-16,03,47,Hosiry,195.3
2023-08-01,2023-2024,2015-16,03,47,Hosiry,198.09
2023-09-01,2023-2024,2015-16,03,47,Hosiry,199.47
2023-10-01,2023-2024,2015-16,03,47,Hosiry,200.93
2023-11-01,2023-2024,2015-16,03,47,Hosiry,202.42
2023-12-01,2023-2024,2015-16,03,47,Hosiry,203.89
2024-01-01,2023-2024,2015-16,03,47,Hosiry,205.32
2024-02-01,2023-2024,2015-16,03,47,Hosiry,205.69
2024-03-01,2023-2024,2015-16,03,47,Hosiry,206.99
2024-04-01,2023-2024,2015-16,03,47,Hosiry,207.84
2024-05-01,2023-2024,2015-16,03,47,Hosiry,208.93
2024-06-01,2023-2024,2015-16,03,47,Hosiry,211.97
2024-07-01,2024-2025,2015-16,03,47,Hosiry,218.98
2024-08-01,2024-2025,2015-16,03,47,Hosiry,226.45
2024-09-01,2024-2025,2015-16,03,47,Hosiry,226.83
2024-10-01,2024-2025,2015-16,03,47,Hosiry,227.67
2024-11-01,2024-2025,2015-16,03,47,Hosiry,232.65
2024-12-01,2024-2025,2015-16,03,47,Hosiry,233.67
2025-01-01,2024-2025,2015-16,03,47,Hosiry,234.38
2025-02-01,2024-2025,2015-16,03,47,Hosiry,234.6
2025-03-01,2024-2025,2015-16,03,47,Hosiry,237.73
2025-04-01,2024-2025,2015-16,03,47,Hosiry,238.2
2025-05-01,2024-2025,2015-16,03,47,Hosiry,239.04
2025-06-01,2024-2025,2015-16,03,47,Hosiry,239.06
2025-07-01,2025-2026,2015-16,03,47,Hosiry,239.3
2025-08-01,2025-2026,2015-16,03,47,Hosiry,239.41
2025-09-01,2025-2026,2015-16,03,47,Hosiry,239.53
2025-10-01,2025-2026,2015-16,03,47,Hosiry,240.18
2025-11-01,2025-2026,2015-16,03,47,Hosiry,241.46
2025-12-01,2025-2026,2015-16,03,47,Hosiry,241.6
2026-01-01,2025-2026,2015-16,03,47,Hosiry,241.68
2026-02-01,2025-2026,2015-16,03,47,Hosiry,242.09
2026-03-01,2025-2026,2015-16,03,47,Hosiry,242.82
2026-04-01,2025-2026,2015-16,03,47,Hosiry,246.85
2026-05-01,2025-2026,2015-16,03,47,Hosiry,248.47
2026-06-01,2025-2026,2015-16,03,47,Hosiry,248.58
2019-07-01,2019-2020,2015-16,03,48,Dopatta,113.01
2019-08-01,2019-2020,2015-16,03,48,Dopatta,114.86
2019-09-01,2019-2020,2015-16,03,48,Dopatta,115.36
2019-10-01,2019-2020,2015-16,03,48,Dopatta,115.58
2019-11-01,2019-2020,2015-16,03,48,Dopatta,119.59
2019-12-01,2019-2020,2015-16,03,48,Dopatta,120.01
2020-01-01,2019-2020,2015-16,03,48,Dopatta,121.05
2020-02-01,2019-2020,2015-16,03,48,Dopatta,122.87
2020-03-01,2019-2020,2015-16,03,48,Dopatta,123.85
2020-04-01,2019-2020,2015-16,03,48,Dopatta,123.85
2020-05-01,2019-2020,2015-16,03,48,Dopatta,124.09
2020-06-01,2019-2020,2015-16,03,48,Dopatta,124.49
2020-07-01,2020-2021,2015-16,03,48,Dopatta,124.79
2020-08-01,2020-2021,2015-16,03,48,Dopatta,125.09
2020-09-01,2020-2021,2015-16,03,48,Dopatta,125.8
2020-10-01,2020-2021,2015-16,03,48,Dopatta,126.54
2020-11-01,2020-2021,2015-16,03,48,Dopatta,126.96
2020-12-01,2020-2021,2015-16,03,48,Dopatta,127.58
2021-01-01,2020-2021,2015-16,03,48,Dopatta,127.61
2021-02-01,2020-2021,2015-16,03,48,Dopatta,127.73
2021-03-01,2020-2021,2015-16,03,48,Dopatta,128.26
2021-04-01,2020-2021,2015-16,03,48,Dopatta,129.91
2021-05-01,2020-2021,2015-16,03,48,Dopatta,129.91
2021-06-01,2020-2021,2015-16,03,48,Dopatta,129.93
2021-07-01,2021-2022,2015-16,03,48,Dopatta,129.93
2021-08-01,2021-2022,2015-16,03,48,Dopatta,129.93
2021-09-01,2021-2022,2015-16,03,48,Dopatta,130.01
2021-10-01,2021-2022,2015-16,03,48,Dopatta,130.05
2021-11-01,2021-2022,2015-16,03,48,Dopatta,131.01
2021-12-01,2021-2022,2015-16,03,48,Dopatta,131.81
2022-01-01,2021-2022,2015-16,03,48,Dopatta,133.66
2022-02-01,2021-2022,2015-16,03,48,Dopatta,134.42
2022-03-01,2021-2022,2015-16,03,48,Dopatta,136.27
2022-04-01,2021-2022,2015-16,03,48,Dopatta,139.66
2022-05-01,2021-2022,2015-16,03,48,Dopatta,140.55
2022-06-01,2021-2022,2015-16,03,48,Dopatta,141.2
2022-07-01,2022-2023,2015-16,03,48,Dopatta,141.78
2022-08-01,2022-2023,2015-16,03,48,Dopatta,145.46
2022-09-01,2022-2023,2015-16,03,48,Dopatta,147.1
2022-10-01,2022-2023,2015-16,03,48,Dopatta,147.84
2022-11-01,2022-2023,2015-16,03,48,Dopatta,151.31
2022-12-01,2022-2023,2015-16,03,48,Dopatta,152.57
2023-01-01,2022-2023,2015-16,03,48,Dopatta,152.87
2023-02-01,2022-2023,2015-16,03,48,Dopatta,153.39
2023-03-01,2022-2023,2015-16,03,48,Dopatta,160.22
2023-04-01,2022-2023,2015-16,03,48,Dopatta,164.14
2023-05-01,2022-2023,2015-16,03,48,Dopatta,164.43
2023-06-01,2022-2023,2015-16,03,48,Dopatta,167.18
2023-07-01,2023-2024,2015-16,03,48,Dopatta,169.31
2023-08-01,2023-2024,2015-16,03,48,Dopatta,170.38
2023-09-01,2023-2024,2015-16,03,48,Dopatta,171.03
2023-10-01,2023-2024,2015-16,03,48,Dopatta,171.49
2023-11-01,2023-2024,2015-16,03,48,Dopatta,173.29
2023-12-01,2023-2024,2015-16,03,48,Dopatta,176.1
2024-01-01,2023-2024,2015-16,03,48,Dopatta,177.25
2024-02-01,2023-2024,2015-16,03,48,Dopatta,177.34
2024-03-01,2023-2024,2015-16,03,48,Dopatta,178.53
2024-04-01,2023-2024,2015-16,03,48,Dopatta,184.94
2024-05-01,2023-2024,2015-16,03,48,Dopatta,185.79
2024-06-01,2023-2024,2015-16,03,48,Dopatta,187.61
2024-07-01,2024-2025,2015-16,03,48,Dopatta,188.43
2024-08-01,2024-2025,2015-16,03,48,Dopatta,191.92
2024-09-01,2024-2025,2015-16,03,48,Dopatta,195.46
2024-10-01,2024-2025,2015-16,03,48,Dopatta,197.13
2024-11-01,2024-2025,2015-16,03,48,Dopatta,197.45
2024-12-01,2024-2025,2015-16,03,48,Dopatta,199.76
2025-01-01,2024-2025,2015-16,03,48,Dopatta,199.95
2025-02-01,2024-2025,2015-16,03,48,Dopatta,200.63
2025-03-01,2024-2025,2015-16,03,48,Dopatta,203.87
2025-04-01,2024-2025,2015-16,03,48,Dopatta,204.13
2025-05-01,2024-2025,2015-16,03,48,Dopatta,205.09
2025-06-01,2024-2025,2015-16,03,48,Dopatta,205.11
2025-07-01,2025-2026,2015-16,03,48,Dopatta,205.16
2025-08-01,2025-2026,2015-16,03,48,Dopatta,205.28
2025-09-01,2025-2026,2015-16,03,48,Dopatta,205.48
2025-10-01,2025-2026,2015-16,03,48,Dopatta,206.21
2025-11-01,2025-2026,2015-16,03,48,Dopatta,206.28
2025-12-01,2025-2026,2015-16,03,48,Dopatta,206.53
2026-01-01,2025-2026,2015-16,03,48,Dopatta,206.61
2026-02-01,2025-2026,2015-16,03,48,Dopatta,206.93
2026-03-01,2025-2026,2015-16,03,48,Dopatta,208.81
2026-04-01,2025-2026,2015-16,03,48,Dopatta,210.99
2026-05-01,2025-2026,2015-16,03,48,Dopatta,211.74
2026-06-01,2025-2026,2015-16,03,48,Dopatta,219.74
2019-07-01,2019-2020,2015-16,03,49,Cleaning and laundring,124.21
2019-08-01,2019-2020,2015-16,03,49,Cleaning and laundring,126.08
2019-09-01,2019-2020,2015-16,03,49,Cleaning and laundring,126.74
2019-10-01,2019-2020,2015-16,03,49,Cleaning and laundring,127.78
2019-11-01,2019-2020,2015-16,03,49,Cleaning and laundring,128.17
2019-12-01,2019-2020,2015-16,03,49,Cleaning and laundring,129.05
2020-01-01,2019-2020,2015-16,03,49,Cleaning and laundring,129.91
2020-02-01,2019-2020,2015-16,03,49,Cleaning and laundring,130.41
2020-03-01,2019-2020,2015-16,03,49,Cleaning and laundring,130.5
2020-04-01,2019-2020,2015-16,03,49,Cleaning and laundring,130.5
2020-05-01,2019-2020,2015-16,03,49,Cleaning and laundring,130.66
2020-06-01,2019-2020,2015-16,03,49,Cleaning and laundring,131.01
2020-07-01,2020-2021,2015-16,03,49,Cleaning and laundring,131.67
2020-08-01,2020-2021,2015-16,03,49,Cleaning and laundring,137.55
2020-09-01,2020-2021,2015-16,03,49,Cleaning and laundring,142.15
2020-10-01,2020-2021,2015-16,03,49,Cleaning and laundring,142.34
2020-11-01,2020-2021,2015-16,03,49,Cleaning and laundring,142.65
2020-12-01,2020-2021,2015-16,03,49,Cleaning and laundring,146.56
2021-01-01,2020-2021,2015-16,03,49,Cleaning and laundring,146.87
2021-02-01,2020-2021,2015-16,03,49,Cleaning and laundring,147.53
2021-03-01,2020-2021,2015-16,03,49,Cleaning and laundring,147.72
2021-04-01,2020-2021,2015-16,03,49,Cleaning and laundring,147.95
2021-05-01,2020-2021,2015-16,03,49,Cleaning and laundring,148.23
2021-06-01,2020-2021,2015-16,03,49,Cleaning and laundring,148.51
2021-07-01,2021-2022,2015-16,03,49,Cleaning and laundring,148.59
2021-08-01,2021-2022,2015-16,03,49,Cleaning and laundring,148.59
2021-09-01,2021-2022,2015-16,03,49,Cleaning and laundring,148.68
2021-10-01,2021-2022,2015-16,03,49,Cleaning and laundring,148.8
2021-11-01,2021-2022,2015-16,03,49,Cleaning and laundring,172.85
2021-12-01,2021-2022,2015-16,03,49,Cleaning and laundring,176.42
2022-01-01,2021-2022,2015-16,03,49,Cleaning and laundring,179.22
2022-02-01,2021-2022,2015-16,03,49,Cleaning and laundring,181.31
2022-03-01,2021-2022,2015-16,03,49,Cleaning and laundring,182.58
2022-04-01,2021-2022,2015-16,03,49,Cleaning and laundring,182.94
2022-05-01,2021-2022,2015-16,03,49,Cleaning and laundring,188.9
2022-06-01,2021-2022,2015-16,03,49,Cleaning and laundring,193.44
2022-07-01,2022-2023,2015-16,03,49,Cleaning and laundring,193.74
2022-08-01,2022-2023,2015-16,03,49,Cleaning and laundring,206.78
2022-09-01,2022-2023,2015-16,03,49,Cleaning and laundring,206.85
2022-10-01,2022-2023,2015-16,03,49,Cleaning and laundring,208.12
2022-11-01,2022-2023,2015-16,03,49,Cleaning and laundring,209.23
2022-12-01,2022-2023,2015-16,03,49,Cleaning and laundring,209.85
2023-01-01,2022-2023,2015-16,03,49,Cleaning and laundring,213.26
2023-02-01,2022-2023,2015-16,03,49,Cleaning and laundring,222.48
2023-03-01,2022-2023,2015-16,03,49,Cleaning and laundring,224.07
2023-04-01,2022-2023,2015-16,03,49,Cleaning and laundring,227.36
2023-05-01,2022-2023,2015-16,03,49,Cleaning and laundring,233.19
2023-06-01,2022-2023,2015-16,03,49,Cleaning and laundring,238.6
2023-07-01,2023-2024,2015-16,03,49,Cleaning and laundring,243.56
2023-08-01,2023-2024,2015-16,03,49,Cleaning and laundring,245.32
2023-09-01,2023-2024,2015-16,03,49,Cleaning and laundring,246.86
2023-10-01,2023-2024,2015-16,03,49,Cleaning and laundring,249.2
2023-11-01,2023-2024,2015-16,03,49,Cleaning and laundring,249.62
2023-12-01,2023-2024,2015-16,03,49,Cleaning and laundring,249.82
2024-01-01,2023-2024,2015-16,03,49,Cleaning and laundring,250.04
2024-02-01,2023-2024,2015-16,03,49,Cleaning and laundring,252.12
2024-03-01,2023-2024,2015-16,03,49,Cleaning and laundring,252.5
2024-04-01,2023-2024,2015-16,03,49,Cleaning and laundring,253.08
2024-05-01,2023-2024,2015-16,03,49,Cleaning and laundring,253.74
2024-06-01,2023-2024,2015-16,03,49,Cleaning and laundring,253.83
2024-07-01,2024-2025,2015-16,03,49,Cleaning and laundring,255.48
2024-08-01,2024-2025,2015-16,03,49,Cleaning and laundring,255.72
2024-09-01,2024-2025,2015-16,03,49,Cleaning and laundring,260.52
2024-10-01,2024-2025,2015-16,03,49,Cleaning and laundring,262.2
2024-11-01,2024-2025,2015-16,03,49,Cleaning and laundring,263.18
2024-12-01,2024-2025,2015-16,03,49,Cleaning and laundring,263.39
2025-01-01,2024-2025,2015-16,03,49,Cleaning and laundring,265.97
2025-02-01,2024-2025,2015-16,03,49,Cleaning and laundring,266.32
2025-03-01,2024-2025,2015-16,03,49,Cleaning and laundring,266.43
2025-04-01,2024-2025,2015-16,03,49,Cleaning and laundring,266.56
2025-05-01,2024-2025,2015-16,03,49,Cleaning and laundring,268.28
2025-06-01,2024-2025,2015-16,03,49,Cleaning and laundring,268.63
2025-07-01,2025-2026,2015-16,03,49,Cleaning and laundring,272.66
2025-08-01,2025-2026,2015-16,03,49,Cleaning and laundring,276.51
2025-09-01,2025-2026,2015-16,03,49,Cleaning and laundring,276.51
2025-10-01,2025-2026,2015-16,03,49,Cleaning and laundring,276.81
2025-11-01,2025-2026,2015-16,03,49,Cleaning and laundring,280.82
2025-12-01,2025-2026,2015-16,03,49,Cleaning and laundring,282.02
