date,fiscal_year,base_year,group_code,cmdty_code,description,index_value,group,fy1516_avg,factor,index
2022-01-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",155.25,Alcohol & tobacco,329.24916666666667,0.30372134578928317,155.25
2022-02-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",155.56,Alcohol & tobacco,329.24916666666667,0.30372134578928317,155.56
2022-03-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",155.67,Alcohol & tobacco,329.24916666666667,0.30372134578928317,155.67
2022-04-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",160.86,Alcohol & tobacco,329.24916666666667,0.30372134578928317,160.86
2022-05-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",168.24,Alcohol & tobacco,329.24916666666667,0.30372134578928317,168.24
2022-06-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",182.04,Alcohol & tobacco,329.24916666666667,0.30372134578928317,182.04
2022-07-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",187.28,Alcohol & tobacco,329.24916666666667,0.30372134578928317,187.28
2022-08-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",193.6,Alcohol & tobacco,329.24916666666667,0.30372134578928317,193.6
2022-09-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",206.74,Alcohol & tobacco,329.24916666666667,0.30372134578928317,206.74
2022-10-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",209.33,Alcohol & tobacco,329.24916666666667,0.30372134578928317,209.33
2022-11-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",212.67,Alcohol & tobacco,329.24916666666667,0.30372134578928317,212.67
2022-12-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",213.06,Alcohol & tobacco,329.24916666666667,0.30372134578928317,213.06
2023-01-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",213.22,Alcohol & tobacco,329.24916666666667,0.30372134578928317,213.22
2023-02-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",240.99,Alcohol & tobacco,329.24916666666667,0.30372134578928317,240.99
2023-03-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",374.9,Alcohol & tobacco,329.24916666666667,0.30372134578928317,374.9
2023-04-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",375.93,Alcohol & tobacco,329.24916666666667,0.30372134578928317,375.93
2023-05-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",377.76,Alcohol & tobacco,329.24916666666667,0.30372134578928317,377.76
2023-06-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",377.89,Alcohol & tobacco,329.24916666666667,0.30372134578928317,377.89
2023-07-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",379.48,Alcohol & tobacco,329.24916666666667,0.30372134578928317,379.48
2023-08-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",380.5,Alcohol & tobacco,329.24916666666667,0.30372134578928317,380.5
2023-09-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",382.08,Alcohol & tobacco,329.24916666666667,0.30372134578928317,382.08
2023-10-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",382.4,Alcohol & tobacco,329.24916666666667,0.30372134578928317,382.4
2023-11-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",382.32,Alcohol & tobacco,329.24916666666667,0.30372134578928317,382.32
2023-12-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",385.43,Alcohol & tobacco,329.24916666666667,0.30372134578928317,385.43
2024-01-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",385.76,Alcohol & tobacco,329.24916666666667,0.30372134578928317,385.76
2024-02-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",386.05,Alcohol & tobacco,329.24916666666667,0.30372134578928317,386.05
2024-03-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",386.2,Alcohol & tobacco,329.24916666666667,0.30372134578928317,386.2
2024-04-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",386.36,Alcohol & tobacco,329.24916666666667,0.30372134578928317,386.36
2024-05-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",387.13,Alcohol & tobacco,329.24916666666667,0.30372134578928317,387.13
2024-06-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",401.92,Alcohol & tobacco,329.24916666666667,0.30372134578928317,401.92
2024-07-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",407.5,Alcohol & tobacco,329.24916666666667,0.30372134578928317,407.5
2024-08-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",407.24,Alcohol & tobacco,329.24916666666667,0.30372134578928317,407.24
2024-09-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",407.83,Alcohol & tobacco,329.24916666666667,0.30372134578928317,407.83
2024-10-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",408.28,Alcohol & tobacco,329.24916666666667,0.30372134578928317,408.28
2024-11-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",403.16,Alcohol & tobacco,329.24916666666667,0.30372134578928317,403.16
2024-12-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",405.62,Alcohol & tobacco,329.24916666666667,0.30372134578928317,405.62
2025-01-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",406.23,Alcohol & tobacco,329.24916666666667,0.30372134578928317,406.23
2025-02-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",410.59,Alcohol & tobacco,329.24916666666667,0.30372134578928317,410.59
2025-03-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",414.86,Alcohol & tobacco,329.24916666666667,0.30372134578928317,414.86
2025-04-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",417.98,Alcohol & tobacco,329.24916666666667,0.30372134578928317,417.98
2025-05-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",418.05,Alcohol & tobacco,329.24916666666667,0.30372134578928317,418.05
2025-06-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",418.82,Alcohol & tobacco,329.24916666666667,0.30372134578928317,418.82
2025-07-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",419.92,Alcohol & tobacco,329.24916666666667,0.30372134578928317,419.92
2025-08-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",420.23,Alcohol & tobacco,329.24916666666667,0.30372134578928317,420.23
2025-09-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",420.57,Alcohol & tobacco,329.24916666666667,0.30372134578928317,420.57
2025-10-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",420.73,Alcohol & tobacco,329.24916666666667,0.30372134578928317,420.73
2025-11-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",422.93,Alcohol & tobacco,329.24916666666667,0.30372134578928317,422.93
2025-12-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",423.08,Alcohol & tobacco,329.24916666666667,0.30372134578928317,423.08
2026-01-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",423.06,Alcohol & tobacco,329.24916666666667,0.30372134578928317,423.06
2026-02-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",425.08,Alcohol & tobacco,329.24916666666667,0.30372134578928317,425.08
2026-03-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",426.28,Alcohol & tobacco,329.24916666666667,0.30372134578928317,426.28
2026-04-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",426.88,Alcohol & tobacco,329.24916666666667,0.30372134578928317,426.88
2026-05-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",427.73,Alcohol & tobacco,329.24916666666667,0.30372134578928317,427.73
2026-06-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",434.78,Alcohol & tobacco,329.24916666666667,0.30372134578928317,434.78
2015-07-01,2015-2016,2007-08,03,00,Clothing and footwear,219.65,Clothing & footwear,224.17833333333334,0.4460734385571011,97.98003077906725
2015-08-01,2015-2016,2007-08,03,00,Clothing and footwear,220.27,Clothing & footwear,224.17833333333334,0.4460734385571011,98.25659631097265
2015-09-01,2015-2016,2007-08,03,00,Clothing and footwear,220.68,Clothing & footwear,224.17833333333334,0.4460734385571011,98.43948642078107
2015-10-01,2015-2016,2007-08,03,00,Clothing and footwear,221.89,Clothing & footwear,224.17833333333334,0.4460734385571011,98.97923528143515
2015-11-01,2015-2016,2007-08,03,00,Clothing and footwear,222.75,Clothing & footwear,224.17833333333334,0.4460734385571011,99.36285843859426
2015-12-01,2015-2016,2007-08,03,00,Clothing and footwear,223.65,Clothing & footwear,224.17833333333334,0.4460734385571011,99.76432453329566
2016-01-01,2015-2016,2007-08,03,00,Clothing and footwear,224.36,Clothing & footwear,224.17833333333334,0.4460734385571011,100.08103667467121
2016-02-01,2015-2016,2007-08,03,00,Clothing and footwear,224.97,Clothing & footwear,224.17833333333334,0.4460734385571011,100.35314147219103
2016-03-01,2015-2016,2007-08,03,00,Clothing and footwear,226.4,Clothing & footwear,224.17833333333334,0.4460734385571011,100.99102648932768
2016-04-01,2015-2016,2007-08,03,00,Clothing and footwear,227.87,Clothing & footwear,224.17833333333334,0.4460734385571011,101.64675444400662
2016-05-01,2015-2016,2007-08,03,00,Clothing and footwear,228.31,Clothing & footwear,224.17833333333334,0.4460734385571011,101.84302675697175
2016-06-01,2015-2016,2007-08,03,00,Clothing and footwear,229.34,Clothing & footwear,224.17833333333334,0.4460734385571011,102.30248239868557
2016-07-01,2016-2017,2007-08,03,00,Clothing and footwear,229.72,Clothing & footwear,224.17833333333334,0.4460734385571011,102.47199030533726
2016-08-01,2016-2017,2007-08,03,00,Clothing and footwear,230.14,Clothing & footwear,224.17833333333334,0.4460734385571011,102.65934114953123
2016-09-01,2016-2017,2007-08,03,00,Clothing and footwear,230.47,Clothing & footwear,224.17833333333334,0.4460734385571011,102.80654538425509
2016-10-01,2016-2017,2007-08,03,00,Clothing and footwear,231.18,Clothing & footwear,224.17833333333334,0.4460734385571011,103.12325752563063
2016-11-01,2016-2017,2007-08,03,00,Clothing and footwear,232.18,Clothing & footwear,224.17833333333334,0.4460734385571011,103.56933096418773
2016-12-01,2016-2017,2007-08,03,00,Clothing and footwear,233.48,Clothing & footwear,224.17833333333334,0.4460734385571011,104.14922643431196
2017-01-01,2016-2017,2007-08,03,00,Clothing and footwear,234.02,Clothing & footwear,224.17833333333334,0.4460734385571011,104.3901060911328
2017-02-01,2016-2017,2007-08,03,00,Clothing and footwear,234.34,Clothing & footwear,224.17833333333334,0.4460734385571011,104.53284959147106
2017-03-01,2016-2017,2007-08,03,00,Clothing and footwear,234.46,Clothing & footwear,224.17833333333334,0.4460734385571011,104.58637840409793
2017-04-01,2016-2017,2007-08,03,00,Clothing and footwear,235.61,Clothing & footwear,224.17833333333334,0.4460734385571011,105.0993628584386
2017-05-01,2016-2017,2007-08,03,00,Clothing and footwear,236.71,Clothing & footwear,224.17833333333334,0.4460734385571011,105.5900436408514
2017-06-01,2016-2017,2007-08,03,00,Clothing and footwear,237.99,Clothing & footwear,224.17833333333334,0.4460734385571011,106.16101764220448
2017-07-01,2017-2018,2007-08,03,00,Clothing and footwear,238.66,Clothing & footwear,224.17833333333334,0.4460734385571011,106.45988684603775
2017-08-01,2017-2018,2007-08,03,00,Clothing and footwear,239.19,Clothing & footwear,224.17833333333334,0.4460734385571011,106.69630576847301
2017-09-01,2017-2018,2007-08,03,00,Clothing and footwear,239.52,Clothing & footwear,224.17833333333334,0.4460734385571011,106.84351000319685
2017-10-01,2017-2018,2007-08,03,00,Clothing and footwear,239.94,Clothing & footwear,224.17833333333334,0.4460734385571011,107.03086084739083
2017-11-01,2017-2018,2007-08,03,00,Clothing and footwear,241.01,Clothing & footwear,224.17833333333334,0.4460734385571011,107.50815942664693
2017-12-01,2017-2018,2007-08,03,00,Clothing and footwear,241.98,Clothing & footwear,224.17833333333334,0.4460734385571011,107.94085066204731
2018-01-01,2017-2018,2007-08,03,00,Clothing and footwear,244.09,Clothing & footwear,224.17833333333334,0.4460734385571011,108.8820656174028
2018-02-01,2017-2018,2007-08,03,00,Clothing and footwear,245.03,Clothing & footwear,224.17833333333334,0.4460734385571011,109.30137464964648
2018-03-01,2017-2018,2007-08,03,00,Clothing and footwear,245.8,Clothing & footwear,224.17833333333334,0.4460734385571011,109.64485119733546
2018-04-01,2017-2018,2007-08,03,00,Clothing and footwear,252.06,Clothing & footwear,224.17833333333334,0.4460734385571011,112.4372709227029
2018-05-01,2017-2018,2007-08,03,00,Clothing and footwear,252.58,Clothing & footwear,224.17833333333334,0.4460734385571011,112.6692291107526
2018-06-01,2017-2018,2007-08,03,00,Clothing and footwear,253.51,Clothing & footwear,224.17833333333334,0.4460734385571011,113.0840774086107
2018-07-01,2018-2019,2007-08,03,00,Clothing and footwear,254.13,Clothing & footwear,224.17833333333334,0.4460734385571011,113.3606429405161
2018-08-01,2018-2019,2007-08,03,00,Clothing and footwear,254.67,Clothing & footwear,224.17833333333334,0.4460734385571011,113.60152259733692
2018-09-01,2018-2019,2007-08,03,00,Clothing and footwear,255.36,Clothing & footwear,224.17833333333334,0.4460734385571011,113.90931326994134
2018-10-01,2018-2019,2007-08,03,00,Clothing and footwear,256.1,Clothing & footwear,224.17833333333334,0.4460734385571011,114.23940761447359
2018-11-01,2018-2019,2007-08,03,00,Clothing and footwear,259.07,Clothing & footwear,224.17833333333334,0.4460734385571011,115.56424572698818
2018-12-01,2018-2019,2007-08,03,00,Clothing and footwear,260.69,Clothing & footwear,224.17833333333334,0.4460734385571011,116.28688469745067
2019-01-01,2018-2019,2007-08,03,00,Clothing and footwear,261.58,Clothing & footwear,224.17833333333334,0.4460734385571011,116.68389005776649
2019-02-01,2018-2019,2007-08,03,00,Clothing and footwear,261.82,Clothing & footwear,224.17833333333334,0.4460734385571011,116.7909476830202
2019-03-01,2018-2019,2007-08,03,00,Clothing and footwear,263.54,Clothing & footwear,224.17833333333334,0.4460734385571011,117.55819399733842
2019-04-01,2018-2019,2007-08,03,00,Clothing and footwear,265.36,Clothing & footwear,224.17833333333334,0.4460734385571011,118.37004765551235
2019-05-01,2018-2019,2007-08,03,00,Clothing and footwear,268.98,Clothing & footwear,224.17833333333334,0.4460734385571011,119.98483350308905
2019-06-01,2018-2019,2007-08,03,00,Clothing and footwear,269.25,Clothing & footwear,224.17833333333334,0.4460734385571011,120.10527333149946
2019-07-01,2019-2020,2015-16,03,00,Clothing and footwear,121.6,Clothing & footwear,224.17833333333334,0.4460734385571011,121.6
2019-08-01,2019-2020,2015-16,03,00,Clothing and footwear,123.36,Clothing & footwear,224.17833333333334,0.4460734385571011,123.36
2019-09-01,2019-2020,2015-16,03,00,Clothing and footwear,123.86,Clothing & footwear,224.17833333333334,0.4460734385571011,123.86
2019-10-01,2019-2020,2015-16,03,00,Clothing and footwear,124.17,Clothing & footwear,224.17833333333334,0.4460734385571011,124.17
2019-11-01,2019-2020,2015-16,03,00,Clothing and footwear,125.23,Clothing & footwear,224.17833333333334,0.4460734385571011,125.23
2019-12-01,2019-2020,2015-16,03,00,Clothing and footwear,126.1,Clothing & footwear,224.17833333333334,0.4460734385571011,126.1
2020-01-01,2019-2020,2015-16,03,00,Clothing and footwear,127.13,Clothing & footwear,224.17833333333334,0.4460734385571011,127.13
2020-02-01,2019-2020,2015-16,03,00,Clothing and footwear,127.81,Clothing & footwear,224.17833333333334,0.4460734385571011,127.81
2020-03-01,2019-2020,2015-16,03,00,Clothing and footwear,129.69,Clothing & footwear,224.17833333333334,0.4460734385571011,129.69
2020-04-01,2019-2020,2015-16,03,00,Clothing and footwear,129.69,Clothing & footwear,224.17833333333334,0.4460734385571011,129.69
2020-05-01,2019-2020,2015-16,03,00,Clothing and footwear,131.67,Clothing & footwear,224.17833333333334,0.4460734385571011,131.67
2020-06-01,2019-2020,2015-16,03,00,Clothing and footwear,132.5,Clothing & footwear,224.17833333333334,0.4460734385571011,132.5
2020-07-01,2020-2021,2015-16,03,00,Clothing and footwear,132.97,Clothing & footwear,224.17833333333334,0.4460734385571011,132.97
2020-08-01,2020-2021,2015-16,03,00,Clothing and footwear,133.2,Clothing & footwear,224.17833333333334,0.4460734385571011,133.2
2020-09-01,2020-2021,2015-16,03,00,Clothing and footwear,133.75,Clothing & footwear,224.17833333333334,0.4460734385571011,133.75
2020-10-01,2020-2021,2015-16,03,00,Clothing and footwear,134.1,Clothing & footwear,224.17833333333334,0.4460734385571011,134.1
2020-11-01,2020-2021,2015-16,03,00,Clothing and footwear,136.62,Clothing & footwear,224.17833333333334,0.4460734385571011,136.62
2020-12-01,2020-2021,2015-16,03,00,Clothing and footwear,137.25,Clothing & footwear,224.17833333333334,0.4460734385571011,137.25
2021-01-01,2020-2021,2015-16,03,00,Clothing and footwear,137.97,Clothing & footwear,224.17833333333334,0.4460734385571011,137.97
2021-02-01,2020-2021,2015-16,03,00,Clothing and footwear,143.58,Clothing & footwear,224.17833333333334,0.4460734385571011,143.58
2021-03-01,2020-2021,2015-16,03,00,Clothing and footwear,144.65,Clothing & footwear,224.17833333333334,0.4460734385571011,144.65
2021-04-01,2020-2021,2015-16,03,00,Clothing and footwear,146.21,Clothing & footwear,224.17833333333334,0.4460734385571011,146.21
2021-05-01,2020-2021,2015-16,03,00,Clothing and footwear,146.36,Clothing & footwear,224.17833333333334,0.4460734385571011,146.36
2021-06-01,2020-2021,2015-16,03,00,Clothing and footwear,146.45,Clothing & footwear,224.17833333333334,0.4460734385571011,146.45
2021-07-01,2021-2022,2015-16,03,00,Clothing and footwear,146.78,Clothing & footwear,224.17833333333334,0.4460734385571011,146.78
2021-08-01,2021-2022,2015-16,03,00,Clothing and footwear,146.97,Clothing & footwear,224.17833333333334,0.4460734385571011,146.97
